OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,Age,City,SignupDate,CustomerSegment,ProductName,Category,UnitPrice,Sales,OrderValue,Year,Month,MonthName,Quarter,YearMonth,OrderCount,CustomerType
540890,101686,2026-01-28,2007,1,5,CardToCard,Completed,41,Mashhad,2024-04-14,VIP,Headphones,Electronics,75,71,71,2026,1,January,Q1,2026-01,2,Repeat Customer
540891,106158,2025-07-31,2008,2,5,Wallet,Completed,41,Ahvaz,2023-09-01,VIP,Phone Case,Accessories,14,27,27,2025,7,July,Q3,2025-07,7,Repeat Customer
540892,106162,2026-04-13,2008,2,10,Gateway,Completed,28,Karaj,2025-09-04,Regular,Phone Case,Accessories,14,25,25,2026,4,April,Q2,2026-04,5,Repeat Customer
540893,109078,2025-04-13,2006,3,0,Gateway,Completed,24,Mashhad,2023-03-01,Regular,Webcam,Electronics,48,144,144,2025,4,April,Q2,2025-04,2,Repeat Customer
540894,105489,2024-10-08,2014,1,20,CardToCard,Completed,59,Kerman,2025-06-14,New,Backpack,Accessories,42,34,34,2024,10,October,Q4,2024-10,2,Repeat Customer
540895,104044,2024-03-10,2017,4,0,Gateway,Completed,23,Tabriz,2023-02-09,New,HDMI Cable,Accessories,11,44,44,2024,3,March,Q1,2024-03,8,Repeat Customer
540896,100303,2024-08-07,2013,5,10,CardToCard,Completed,18,Karaj,2023-10-25,Regular,Notebook,Stationery,7,32,32,2024,8,August,Q3,2024-08,8,Repeat Customer
540897,105395,2026-03-02,2003,1,30,Gateway,Completed,44,Tabriz,2023-05-11,Regular,USB-C Cable,Accessories,9,6,6,2026,3,March,Q1,2026-03,5,Repeat Customer
540898,107139,2026-06-09,2003,1,5,Gateway,Completed,28,Qom,2024-12-24,New,USB-C Cable,Accessories,9,9,9,2026,6,June,Q2,2026-06,5,Repeat Customer
540899,109053,2024-02-02,2008,1,15,Wallet,Completed,20,Kerman,2023-06-06,New,Phone Case,Accessories,14,12,12,2024,2,February,Q1,2024-02,3,Repeat Customer
540900,100612,2024-08-09,2001,1,15,Gateway,Completed,40,Tehran,2025-01-06,Regular,Wireless Mouse,Electronics,18,15,15,2024,8,August,Q3,2024-08,6,Repeat Customer
540901,103274,2024-06-24,2016,3,10,CardToCard,Completed,37,Karaj,2025-12-09,Regular,Monitor,Electronics,21,57,57,2024,6,June,Q2,2024-06,6,Repeat Customer
540902,107466,2025-03-21,2005,4,5,Wallet,Completed,45,Karaj,2025-09-03,Regular,Laptop Stand,Accessories,28,106,106,2025,3,March,Q1,2025-03,4,Repeat Customer
540903,100964,2025-01-31,2010,1,20,Gateway,Returned,28,Mashhad,2023-08-23,New,Fitness Band,Wearables,55,44,44,2025,1,January,Q1,2025-01,7,Repeat Customer
540904,101851,2026-06-07,2020,1,0,Gateway,Completed,21,Kerman,2024-01-06,VIP,Gaming Controller,Gaming,68,68,68,2026,6,June,Q2,2026-06,5,Repeat Customer
540905,105557,2024-11-01,2006,1,5,Wallet,Completed,22,Mashhad,2023-07-27,Regular,Webcam,Electronics,48,46,46,2024,11,November,Q4,2024-11,10,Repeat Customer
540906,105264,2025-05-27,2013,3,0,Cash,Completed,41,Tehran,2025-06-23,VIP,Notebook,Stationery,7,21,21,2025,5,May,Q2,2025-05,3,Repeat Customer
540907,101561,2025-11-18,2017,4,5,Gateway,Completed,31,Isfahan,2024-08-27,New,HDMI Cable,Accessories,11,42,42,2025,11,November,Q4,2025-11,4,Repeat Customer
540908,106352,2024-01-14,2007,2,0,Wallet,Completed,19,Isfahan,2023-02-03,New,Headphones,Electronics,75,150,150,2024,1,January,Q1,2024-01,7,Repeat Customer
540909,105678,2025-11-14,2006,1,5,Gateway,Completed,35,Karaj,2024-06-23,Regular,Webcam,Electronics,48,46,46,2025,11,November,Q4,2025-11,9,Repeat Customer
540911,103277,2026-03-07,2002,1,0,Gateway,Completed,21,Isfahan,2024-02-14,Regular,Mechanical Keyboard,Electronics,62,62,62,2026,3,March,Q1,2026-03,9,Repeat Customer
540912,103778,2026-05-16,2001,2,20,Gateway,Completed,58,Qom,2023-04-05,Regular,Wireless Mouse,Electronics,18,29,29,2026,5,May,Q2,2026-05,5,Repeat Customer
540913,104227,2025-05-04,2011,4,0,Wallet,Completed,39,Kerman,2024-08-06,New,Desk Lamp,Home Office,32,128,128,2025,5,May,Q2,2025-05,9,Repeat Customer
540914,105520,2025-09-26,2001,1,0,CardToCard,Completed,43,Kerman,2023-02-04,New,Wireless Mouse,Electronics,18,18,18,2025,9,September,Q3,2025-09,6,Repeat Customer
540915,101979,2026-06-14,2008,1,10,Gateway,Completed,20,Qom,2025-06-16,New,Phone Case,Accessories,14,13,13,2026,6,June,Q2,2026-06,3,Repeat Customer
540916,108127,2025-12-29,2018,1,0,Cash,Completed,39,Tabriz,2025-09-21,Regular,Microphone,Electronics,85,85,85,2025,12,December,Q4,2025-12,4,Repeat Customer
540917,102272,2025-05-17,2003,2,5,Wallet,Completed,33,Rasht,2025-02-17,New,USB-C Cable,Accessories,9,17,17,2025,5,May,Q2,2025-05,8,Repeat Customer
540918,106249,2024-05-06,2011,5,15,Gateway,Completed,20,Tehran,2025-04-04,New,Desk Lamp,Home Office,32,136,136,2024,5,May,Q2,2024-05,11,Repeat Customer
540919,107155,2024-11-16,2001,2,10,CardToCard,Completed,38,Karaj,2025-11-03,Regular,Wireless Mouse,Electronics,18,32,32,2024,11,November,Q4,2024-11,8,Repeat Customer
540920,103140,2026-01-27,2003,1,10,Cash,Completed,41,Mashhad,2023-03-01,New,USB-C Cable,Accessories,9,8,8,2026,1,January,Q1,2026-01,6,Repeat Customer
540921,100882,2024-03-13,2011,1,0,CardToCard,Completed,58,Tehran,2023-12-09,New,Desk Lamp,Home Office,32,32,32,2024,3,March,Q1,2024-03,4,Repeat Customer
540922,103776,2026-02-07,2009,1,0,Gateway,Completed,27,Tehran,2025-09-07,New,Smart Watch,Wearables,120,120,120,2026,2,February,Q1,2026-02,4,Repeat Customer
540923,106428,2025-06-29,2012,1,0,CardToCard,Completed,46,Tehran,2023-09-10,New,Office Chair,Home Office,180,180,180,2025,6,June,Q2,2025-06,6,Repeat Customer
540924,105917,2025-11-30,2005,2,0,Gateway,Completed,33,Isfahan,2025-03-29,Regular,Laptop Stand,Accessories,28,56,56,2025,11,November,Q4,2025-11,6,Repeat Customer
540925,100508,2024-12-13,2006,2,5,Gateway,Completed,29,Mashhad,2023-09-21,Regular,Webcam,Electronics,48,91,91,2024,12,December,Q4,2024-12,8,Repeat Customer
540926,105288,2024-09-22,2017,3,5,Gateway,Completed,59,Rasht,2025-08-30,Regular,HDMI Cable,Accessories,11,31,31,2024,9,September,Q3,2024-09,4,Repeat Customer
540927,104117,2026-05-23,2005,5,10,Gateway,Completed,18,Tehran,2024-12-31,New,Laptop Stand,Accessories,28,126,126,2026,5,May,Q2,2026-05,4,Repeat Customer
540928,109700,2025-05-24,2013,2,0,Cash,Completed,55,Shiraz,2025-02-25,New,Notebook,Stationery,7,14,14,2025,5,May,Q2,2025-05,3,Repeat Customer
540929,107009,2025-08-15,2004,2,5,Gateway,Completed,64,Karaj,2025-05-06,Regular,Power Bank,Electronics,35,66,66,2025,8,August,Q3,2025-08,12,Repeat Customer
540930,105496,2026-03-30,2015,1,30,CardToCard,Completed,26,Ahvaz,2025-03-19,New,Bluetooth Speaker,Electronics,58,41,41,2026,3,March,Q1,2026-03,3,Repeat Customer
540931,101996,2025-02-14,2014,2,20,Wallet,Completed,18,Ahvaz,2024-01-09,Regular,Backpack,Accessories,42,67,67,2025,2,February,Q1,2025-02,6,Repeat Customer
540932,103015,2024-03-12,2017,4,5,Wallet,Completed,41,Tehran,2025-07-20,New,HDMI Cable,Accessories,11,42,42,2024,3,March,Q1,2024-03,4,Repeat Customer
540933,104090,2024-08-02,2004,3,20,Wallet,Completed,65,Isfahan,2025-02-03,New,Power Bank,Electronics,35,84,84,2024,8,August,Q3,2024-08,12,Repeat Customer
540934,109628,2025-06-22,2009,1,10,Cash,Cancelled,63,Shiraz,2023-04-07,New,Smart Watch,Wearables,120,108,108,2025,6,June,Q2,2025-06,7,Repeat Customer
540935,100934,2025-10-21,2003,1,0,Gateway,Completed,41,Tehran,2025-08-22,VIP,USB-C Cable,Accessories,9,9,9,2025,10,October,Q4,2025-10,7,Repeat Customer
540936,109935,2025-03-13,2008,3,10,CardToCard,Completed,18,Rasht,2024-05-11,New,Phone Case,Accessories,14,38,38,2025,3,March,Q1,2025-03,5,Repeat Customer
540937,107294,2025-07-08,2013,1,15,CardToCard,Completed,34,Tabriz,2024-01-01,Regular,Notebook,Stationery,7,6,6,2025,7,July,Q3,2025-07,5,Repeat Customer
540938,102695,2025-08-11,2003,1,10,Wallet,Completed,62,Tehran,2024-01-25,Regular,USB-C Cable,Accessories,9,8,8,2025,8,August,Q3,2025-08,7,Repeat Customer
540939,105947,2024-02-06,2009,2,0,CardToCard,Completed,30,Kerman,2024-05-16,New,Smart Watch,Wearables,120,240,240,2024,2,February,Q1,2024-02,5,Repeat Customer
540940,106549,2025-02-14,2020,1,0,CardToCard,Completed,45,Tehran,2025-10-04,New,Gaming Controller,Gaming,68,68,68,2025,2,February,Q1,2025-02,6,Repeat Customer
540941,100036,2026-01-27,2003,1,0,Gateway,Completed,21,Tehran,2025-08-04,Regular,USB-C Cable,Accessories,9,9,9,2026,1,January,Q1,2026-01,5,Repeat Customer
540942,100024,2024-02-21,2005,3,5,CardToCard,Completed,62,Tabriz,2023-11-30,New,Laptop Stand,Accessories,28,80,80,2024,2,February,Q1,2024-02,9,Repeat Customer
540943,105184,2025-08-06,2004,1,10,Gateway,Completed,60,Tehran,2024-06-14,New,Power Bank,Electronics,35,32,32,2025,8,August,Q3,2025-08,8,Repeat Customer
540944,109586,2025-04-21,2014,2,5,CardToCard,Completed,31,Mashhad,2025-10-21,Regular,Backpack,Accessories,42,80,80,2025,4,April,Q2,2025-04,8,Repeat Customer
540945,103300,2025-09-13,2017,3,5,Cash,Completed,56,Mashhad,2025-11-21,VIP,HDMI Cable,Accessories,11,31,31,2025,9,September,Q3,2025-09,12,Repeat Customer
540946,108938,2026-02-13,2015,1,10,CardToCard,Completed,65,Mashhad,2025-01-15,Regular,Bluetooth Speaker,Electronics,58,52,52,2026,2,February,Q1,2026-02,3,Repeat Customer
540947,100592,2026-02-09,2010,4,0,Gateway,Completed,61,Qom,2023-07-26,Regular,Fitness Band,Wearables,55,220,220,2026,2,February,Q1,2026-02,7,Repeat Customer
540948,102778,2025-12-11,2002,2,0,Gateway,Completed,61,Ahvaz,2024-12-14,Regular,Mechanical Keyboard,Electronics,62,124,124,2025,12,December,Q4,2025-12,4,Repeat Customer
540949,106659,2025-01-08,2007,1,0,Gateway,Completed,45,Tehran,2023-03-22,VIP,Headphones,Electronics,75,75,75,2025,1,January,Q1,2025-01,8,Repeat Customer
540950,100316,2024-06-02,2004,2,5,Gateway,Completed,49,Mashhad,2024-01-23,Regular,Power Bank,Electronics,35,66,66,2024,6,June,Q2,2024-06,11,Repeat Customer
540951,107920,2025-09-12,2008,1,30,CardToCard,Completed,37,Tabriz,2024-01-11,New,Phone Case,Accessories,14,10,10,2025,9,September,Q3,2025-09,4,Repeat Customer
540952,101752,2025-10-13,2007,1,20,Gateway,Completed,60,Tehran,2024-12-17,Regular,Headphones,Electronics,75,60,60,2025,10,October,Q4,2025-10,3,Repeat Customer
540953,102411,2024-05-08,2015,1,15,Wallet,Completed,43,Karaj,2023-11-24,Regular,Bluetooth Speaker,Electronics,58,49,49,2024,5,May,Q2,2024-05,7,Repeat Customer
540954,108964,2025-10-02,2013,1,0,Gateway,Completed,48,Isfahan,2023-03-31,Regular,Notebook,Stationery,7,7,7,2025,10,October,Q4,2025-10,7,Repeat Customer
540955,100371,2025-10-02,2014,2,10,Gateway,Completed,34,Tehran,2024-09-11,Regular,Backpack,Accessories,42,76,76,2025,10,October,Q4,2025-10,7,Repeat Customer
540956,105513,2025-04-13,2020,1,5,Gateway,Completed,61,Tehran,2024-06-30,Regular,Gaming Controller,Gaming,68,65,65,2025,4,April,Q2,2025-04,5,Repeat Customer
540957,102422,2026-01-09,2011,2,5,CardToCard,Completed,54,Tehran,2025-03-17,Regular,Desk Lamp,Home Office,32,61,61,2026,1,January,Q1,2026-01,7,Repeat Customer
540958,104816,2026-02-26,2014,4,0,Wallet,Completed,32,Tehran,2023-12-23,New,Backpack,Accessories,42,168,168,2026,2,February,Q1,2026-02,2,Repeat Customer
540959,108540,2024-06-03,2003,2,5,Wallet,Completed,54,Rasht,2023-02-01,New,USB-C Cable,Accessories,9,17,17,2024,6,June,Q2,2024-06,5,Repeat Customer
540960,107536,2024-06-01,2002,1,10,CardToCard,Completed,34,Kerman,2025-08-25,New,Mechanical Keyboard,Electronics,62,56,56,2024,6,June,Q2,2024-06,7,Repeat Customer
540961,106970,2024-03-21,2004,2,30,Gateway,Completed,51,Mashhad,2025-05-21,Regular,Power Bank,Electronics,35,49,49,2024,3,March,Q1,2024-03,8,Repeat Customer
540962,105361,2026-03-21,2013,2,0,CardToCard,Completed,49,Qom,2023-07-20,Regular,Notebook,Stationery,7,14,14,2026,3,March,Q1,2026-03,6,Repeat Customer
540963,103065,2024-05-22,2006,1,15,Gateway,Completed,51,Rasht,2025-10-06,New,Webcam,Electronics,48,41,41,2024,5,May,Q2,2024-05,7,Repeat Customer
540964,107868,2025-04-07,2017,3,15,Gateway,Completed,19,Karaj,2025-04-03,Regular,HDMI Cable,Accessories,11,28,28,2025,4,April,Q2,2025-04,5,Repeat Customer
540965,104741,2024-03-21,2002,2,0,CardToCard,Completed,30,Shiraz,2023-12-09,Regular,Mechanical Keyboard,Electronics,62,124,124,2024,3,March,Q1,2024-03,8,Repeat Customer
540966,108206,2025-05-26,2008,3,5,Wallet,Completed,44,Isfahan,2024-11-11,Regular,Phone Case,Accessories,14,40,40,2025,5,May,Q2,2025-05,5,Repeat Customer
540967,103050,2024-12-31,2006,1,5,CardToCard,Completed,51,Karaj,2024-06-11,Regular,Webcam,Electronics,48,46,46,2024,12,December,Q4,2024-12,5,Repeat Customer
540968,102578,2024-07-20,2007,1,15,Wallet,Completed,39,Tehran,2023-02-17,Regular,Headphones,Electronics,75,64,64,2024,7,July,Q3,2024-07,8,Repeat Customer
540969,105115,2025-08-10,2014,1,0,Gateway,Completed,29,Tehran,2024-01-31,New,Backpack,Accessories,42,42,42,2025,8,August,Q3,2025-08,5,Repeat Customer
540970,105308,2025-02-09,2010,4,0,Cash,Completed,53,Tehran,2025-07-17,Regular,Fitness Band,Wearables,55,220,220,2025,2,February,Q1,2025-02,2,Repeat Customer
540971,108128,2025-02-26,2003,1,15,Cash,Completed,46,Tabriz,2025-12-24,Regular,USB-C Cable,Accessories,9,8,8,2025,2,February,Q1,2025-02,4,Repeat Customer
540972,104612,2026-05-20,2002,1,10,Wallet,Completed,33,Karaj,2025-09-24,Regular,Mechanical Keyboard,Electronics,62,56,56,2026,5,May,Q2,2026-05,1,New Customer
540973,106146,2024-09-29,2006,3,20,Gateway,Completed,57,Karaj,2024-01-30,Regular,Webcam,Electronics,48,115,115,2024,9,September,Q3,2024-09,6,Repeat Customer
540974,106776,2026-06-21,2007,1,15,Cash,Completed,63,Tehran,2023-12-03,New,Headphones,Electronics,75,64,64,2026,6,June,Q2,2026-06,8,Repeat Customer
540975,106910,2025-12-25,2019,3,30,Wallet,Completed,65,Tabriz,2025-09-19,Regular,Tablet,Electronics,260,546,546,2025,12,December,Q4,2025-12,5,Repeat Customer
540976,104114,2024-05-18,2007,3,10,Gateway,Cancelled,64,Isfahan,2025-06-25,New,Headphones,Electronics,75,202,202,2024,5,May,Q2,2024-05,7,Repeat Customer
540977,101013,2024-10-31,2005,5,10,CardToCard,Completed,29,Tehran,2024-04-05,Regular,Laptop Stand,Accessories,28,126,126,2024,10,October,Q4,2024-10,5,Repeat Customer
540978,103906,2024-09-28,2002,5,0,Wallet,Completed,54,Tehran,2025-12-10,New,Mechanical Keyboard,Electronics,62,310,310,2024,9,September,Q3,2024-09,3,Repeat Customer
540979,100833,2025-09-23,2009,1,10,Gateway,Completed,39,Mashhad,2025-06-27,New,Smart Watch,Wearables,120,108,108,2025,9,September,Q3,2025-09,3,Repeat Customer
540980,108905,2024-08-17,2005,3,20,Gateway,Completed,47,Tehran,2024-11-03,Regular,Laptop Stand,Accessories,28,67,67,2024,8,August,Q3,2024-08,4,Repeat Customer
540981,109100,2024-08-29,2013,2,0,Gateway,Completed,31,Shiraz,2023-04-01,New,Notebook,Stationery,7,14,14,2024,8,August,Q3,2024-08,6,Repeat Customer
540982,108051,2025-09-28,2003,1,0,Gateway,Completed,30,Tehran,2024-09-28,Regular,USB-C Cable,Accessories,9,9,9,2025,9,September,Q3,2025-09,8,Repeat Customer
540983,108028,2025-11-01,2015,2,0,CardToCard,Completed,20,Isfahan,2024-12-02,New,Bluetooth Speaker,Electronics,58,116,116,2025,11,November,Q4,2025-11,4,Repeat Customer
540984,109627,2025-09-26,2012,1,5,Wallet,Completed,36,Karaj,2025-03-08,Regular,Office Chair,Home Office,180,171,171,2025,9,September,Q3,2025-09,5,Repeat Customer
540985,106539,2025-03-04,2005,1,30,Gateway,Completed,33,Qom,2023-10-19,Regular,Laptop Stand,Accessories,28,20,20,2025,3,March,Q1,2025-03,8,Repeat Customer
540986,101157,2025-10-04,2013,4,15,Gateway,Completed,23,Isfahan,2023-03-03,New,Notebook,Stationery,7,24,24,2025,10,October,Q4,2025-10,6,Repeat Customer
540987,101360,2025-05-25,2015,1,15,Gateway,Completed,35,Isfahan,2025-03-13,New,Bluetooth Speaker,Electronics,58,49,49,2025,5,May,Q2,2025-05,3,Repeat Customer
540988,104418,2026-01-10,2015,1,15,Gateway,Completed,25,Karaj,2025-08-14,New,Bluetooth Speaker,Electronics,58,49,49,2026,1,January,Q1,2026-01,9,Repeat Customer
540989,108312,2025-09-03,2020,2,0,Gateway,Completed,18,Karaj,2025-09-07,Regular,Gaming Controller,Gaming,68,136,136,2025,9,September,Q3,2025-09,4,Repeat Customer
540990,108171,2025-06-13,2013,4,15,Gateway,Completed,60,Kerman,2024-03-09,Regular,Notebook,Stationery,7,24,24,2025,6,June,Q2,2025-06,9,Repeat Customer
540991,109357,2025-06-18,2007,1,30,Gateway,Completed,51,Tehran,2023-08-19,Regular,Headphones,Electronics,75,52,52,2025,6,June,Q2,2025-06,10,Repeat Customer
540992,107534,2024-09-10,2002,2,20,Gateway,Completed,42,Isfahan,2023-08-20,New,Mechanical Keyboard,Electronics,62,99,99,2024,9,September,Q3,2024-09,8,Repeat Customer
540993,105824,2025-05-26,2013,1,5,CardToCard,Completed,25,Isfahan,2025-03-12,Regular,Notebook,Stationery,7,7,7,2025,5,May,Q2,2025-05,6,Repeat Customer
540994,104431,2026-05-30,2013,1,10,Gateway,Completed,62,Isfahan,2024-03-23,Regular,Notebook,Stationery,7,6,6,2026,5,May,Q2,2026-05,4,Repeat Customer
540995,106534,2026-04-23,2008,3,30,Gateway,Completed,27,Karaj,2024-02-17,Regular,Phone Case,Accessories,14,29,29,2026,4,April,Q2,2026-04,5,Repeat Customer
540996,104078,2024-04-14,2006,3,10,Gateway,Completed,46,Karaj,2023-06-09,New,Webcam,Electronics,48,130,130,2024,4,April,Q2,2024-04,7,Repeat Customer
540997,106483,2024-12-06,2014,1,5,Gateway,Completed,63,Tehran,2025-08-08,Regular,Backpack,Accessories,42,40,40,2024,12,December,Q4,2024-12,5,Repeat Customer
540998,106527,2024-07-15,2005,4,10,CardToCard,Completed,18,Tehran,2024-05-12,New,Laptop Stand,Accessories,28,101,101,2024,7,July,Q3,2024-07,4,Repeat Customer
540999,107357,2025-10-29,2002,3,0,Gateway,Completed,32,Rasht,2024-08-12,Regular,Mechanical Keyboard,Electronics,62,186,186,2025,10,October,Q4,2025-10,8,Repeat Customer
541001,103036,2026-02-07,2013,1,5,Gateway,Completed,63,Ahvaz,2024-08-12,New,Notebook,Stationery,7,7,7,2026,2,February,Q1,2026-02,4,Repeat Customer
541002,107917,2024-04-21,2007,1,0,Wallet,Completed,50,Isfahan,2024-09-04,Regular,Headphones,Electronics,75,75,75,2024,4,April,Q2,2024-04,8,Repeat Customer
541003,106320,2025-06-20,2004,3,0,CardToCard,Completed,32,Tehran,2024-03-14,New,Power Bank,Electronics,35,105,105,2025,6,June,Q2,2025-06,7,Repeat Customer
541004,101622,2025-02-22,2008,2,10,Cash,Completed,18,Tehran,2024-12-18,New,Phone Case,Accessories,14,25,25,2025,2,February,Q1,2025-02,6,Repeat Customer
541005,105491,2025-05-21,2016,1,0,Gateway,Completed,40,Tehran,2023-03-04,Regular,Monitor,Electronics,21,21,21,2025,5,May,Q2,2025-05,9,Repeat Customer
541006,104460,2025-12-06,2008,1,15,Gateway,Returned,49,Kerman,2025-05-19,Regular,Phone Case,Accessories,14,12,12,2025,12,December,Q4,2025-12,5,Repeat Customer
541007,100979,2025-12-31,2011,4,0,CardToCard,Completed,34,Tehran,2023-09-19,Regular,Desk Lamp,Home Office,32,128,128,2025,12,December,Q4,2025-12,2,Repeat Customer
541008,106297,2024-01-01,2008,1,20,Wallet,Completed,41,Karaj,2023-09-05,VIP,Phone Case,Accessories,14,11,11,2024,1,January,Q1,2024-01,6,Repeat Customer
541009,103722,2026-01-08,2011,1,10,Gateway,Completed,45,Isfahan,2025-05-30,VIP,Desk Lamp,Home Office,32,29,29,2026,1,January,Q1,2026-01,7,Repeat Customer
541010,107752,2026-06-06,2013,1,5,Gateway,Completed,37,Tehran,2024-08-18,Regular,Notebook,Stationery,7,7,7,2026,6,June,Q2,2026-06,10,Repeat Customer
541011,103279,2025-10-24,2017,1,10,Wallet,Completed,65,Rasht,2023-09-15,Regular,HDMI Cable,Accessories,11,10,10,2025,10,October,Q4,2025-10,8,Repeat Customer
541012,100648,2024-06-18,2007,2,5,Cash,Completed,43,Tehran,2023-03-25,Regular,Headphones,Electronics,75,142,142,2024,6,June,Q2,2024-06,3,Repeat Customer
541013,108627,2024-09-13,2018,2,10,Wallet,Completed,55,Karaj,2024-07-09,Regular,Microphone,Electronics,85,153,153,2024,9,September,Q3,2024-09,4,Repeat Customer
541014,106579,2024-03-26,2005,2,30,Gateway,Completed,24,Tabriz,2025-07-27,Regular,Laptop Stand,Accessories,28,39,39,2024,3,March,Q1,2024-03,2,Repeat Customer
541015,109297,2026-06-17,2018,1,0,Gateway,Completed,54,Tehran,2023-08-01,Regular,Microphone,Electronics,85,85,85,2026,6,June,Q2,2026-06,6,Repeat Customer
541016,101100,2024-12-24,2004,1,10,CardToCard,Completed,38,Tehran,2025-02-07,Regular,Power Bank,Electronics,35,32,32,2024,12,December,Q4,2024-12,3,Repeat Customer
541017,106485,2026-02-27,2003,1,10,Wallet,Cancelled,52,Mashhad,2023-08-26,New,USB-C Cable,Accessories,9,8,8,2026,2,February,Q1,2026-02,8,Repeat Customer
541018,103848,2025-10-27,2011,1,30,CardToCard,Completed,35,Shiraz,2025-03-17,New,Desk Lamp,Home Office,32,22,22,2025,10,October,Q4,2025-10,4,Repeat Customer
541019,100701,2024-11-02,2017,1,10,Gateway,Completed,42,Qom,2023-02-26,VIP,HDMI Cable,Accessories,11,10,10,2024,11,November,Q4,2024-11,4,Repeat Customer
541020,102290,2024-08-11,2017,1,15,Wallet,Completed,37,Tehran,2025-02-26,Regular,HDMI Cable,Accessories,11,9,9,2024,8,August,Q3,2024-08,5,Repeat Customer
541021,107902,2025-01-28,2016,1,0,CardToCard,Completed,38,Karaj,2025-09-02,Regular,Monitor,Electronics,21,21,21,2025,1,January,Q1,2025-01,8,Repeat Customer
541022,100918,2024-10-16,2004,1,0,Gateway,Completed,55,Karaj,2024-01-27,New,Power Bank,Electronics,35,35,35,2024,10,October,Q4,2024-10,3,Repeat Customer
541023,101293,2025-04-26,2018,3,0,Gateway,Completed,39,Rasht,2025-05-04,New,Microphone,Electronics,85,255,255,2025,4,April,Q2,2025-04,6,Repeat Customer
541024,101640,2024-01-26,2017,1,20,Gateway,Completed,31,Mashhad,2025-03-07,Regular,HDMI Cable,Accessories,11,9,9,2024,1,January,Q1,2024-01,2,Repeat Customer
541025,102641,2025-06-22,2001,3,10,Wallet,Completed,29,Tehran,2025-02-27,Regular,Wireless Mouse,Electronics,18,49,49,2025,6,June,Q2,2025-06,3,Repeat Customer
541026,105976,2026-02-08,2004,4,0,Gateway,Cancelled,44,Tehran,2023-10-31,Regular,Power Bank,Electronics,35,140,140,2026,2,February,Q1,2026-02,7,Repeat Customer
541027,104667,2024-07-13,2003,4,0,Cash,Completed,32,Kerman,2024-01-16,Regular,USB-C Cable,Accessories,9,36,36,2024,7,July,Q3,2024-07,9,Repeat Customer
541028,105090,2024-10-24,2017,1,0,Cash,Cancelled,43,Isfahan,2024-11-15,New,HDMI Cable,Accessories,11,11,11,2024,10,October,Q4,2024-10,6,Repeat Customer
541029,100424,2026-03-11,2011,1,5,Gateway,Completed,45,Tehran,2023-09-19,New,Desk Lamp,Home Office,32,30,30,2026,3,March,Q1,2026-03,8,Repeat Customer
